,TSS_POS_1::NC_013691.1:20-120(+),TSS_POS_2::NC_013691.1:731-831(+),TSS_POS_3::NC_013691.1:3602-3702(+),TSS_POS_4::NC_013691.1:8180-8280(+),TSS_POS_5::NC_013691.1:9464-9564(+),TSS_POS_6::NC_013691.1:9559-9659(+),TSS_POS_7::NC_013691.1:18051-18151(+),TSS_POS_8::NC_013691.1:35194-35294(+),TSS_POS_9::NC_013691.1:39296-39396(+),TSS_POS_10::NC_013691.1:66521-66621(+),TSS_POS_11::NC_013691.1:12047-12147(+),TSS_POS_12::NC_013691.1:23595-23695(+),TSS_POS_13::NC_013691.1:24066-24166(+),TSS_POS_14::NC_013691.1:26562-26662(+),TSS_POS_15::NC_013691.1:28756-28856(+),TSS_POS_16::NC_013691.1:28780-28880(+),TSS_POS_17::NC_013691.1:29126-29226(+),TSS_POS_18::NC_013691.1:35317-35417(+),TSS_POS_19::NC_013691.1:38763-38863(+),TSS_POS_20::NC_013691.1:42916-43016(+),TSS_POS_21::NC_013691.1:59681-59781(+),TSS_POS_22::NC_013691.1:60055-60155(+),TSS_POS_23::NC_013691.1:60211-60311(+),TSS_POS_24::NC_013691.1:62774-62874(+),TSS_POS_25::NC_013691.1:68409-68509(+),TSS_POS_26::NC_013691.1:68706-68806(+),TSS_POS_27::NC_013691.1:69104-69204(+),TSS_NEG_1::NC_013691.1:1913-2013(-),TSS_NEG_2::NC_013691.1:4676-4776(-),TSS_NEG_3::NC_013691.1:11324-11424(-),TSS_NEG_4::NC_013691.1:12456-12556(-),TSS_NEG_5::NC_013691.1:12974-13074(-),TSS_NEG_6::NC_013691.1:13026-13126(-),TSS_NEG_7::NC_013691.1:16339-16439(-),TSS_NEG_8::NC_013691.1:17052-17152(-),TSS_NEG_9::NC_013691.1:22314-22414(-),TSS_NEG_10::NC_013691.1:24691-24791(-),TSS_NEG_11::NC_013691.1:27872-27972(-),TSS_NEG_12::NC_013691.1:29025-29125(-),TSS_NEG_13::NC_013691.1:29667-29767(-),TSS_NEG_14::NC_013691.1:30970-31070(-),TSS_NEG_15::NC_013691.1:32636-32736(-),TSS_NEG_16::NC_013691.1:34403-34503(-),TSS_NEG_17::NC_013691.1:34427-34527(-),TSS_NEG_18::NC_013691.1:34916-35016(-),TSS_NEG_19::NC_013691.1:34959-35059(-),TSS_NEG_20::NC_013691.1:36525-36625(-),TSS_NEG_21::NC_013691.1:36951-37051(-),TSS_NEG_22::NC_013691.1:37009-37109(-),TSS_NEG_23::NC_013691.1:37304-37404(-),TSS_NEG_24::NC_013691.1:38390-38490(-),TSS_NEG_25::NC_013691.1:38887-38987(-),TSS_NEG_26::NC_013691.1:39220-39320(-),TSS_NEG_27::NC_013691.1:39458-39558(-),TSS_NEG_28::NC_013691.1:41097-41197(-),TSS_NEG_29::NC_013691.1:46686-46786(-),TSS_NEG_30::NC_013691.1:50259-50359(-),TSS_NEG_31::NC_013691.1:53044-53144(-),TSS_NEG_32::NC_013691.1:53212-53312(-),TSS_NEG_33::NC_013691.1:53424-53524(-),TSS_NEG_34::NC_013691.1:54009-54109(-),TSS_NEG_35::NC_013691.1:54033-54133(-),TSS_NEG_36::NC_013691.1:55012-55112(-),TSS_NEG_37::NC_013691.1:55791-55891(-),TSS_NEG_38::NC_013691.1:56112-56212(-),TSS_NEG_39::NC_013691.1:56256-56356(-),TSS_NEG_40::NC_013691.1:56349-56449(-),TSS_NEG_41::NC_013691.1:57285-57385(-),TSS_NEG_42::NC_013691.1:58238-58338(-),TSS_NEG_43::NC_013691.1:58260-58360(-),TSS_NEG_44::NC_013691.1:61240-61340(-),TSS_NEG_45::NC_013691.1:62480-62580(-),TSS_NEG_46::NC_013691.1:62798-62898(-),TSS_NEG_47::NC_013691.1:63998-64098(-),TSS_NEG_48::NC_013691.1:64715-64815(-),TSS_NEG_49::NC_013691.1:65024-65124(-),TSS_NEG_50::NC_013691.1:65649-65749(-),TSS_NEG_51::NC_013691.1:65694-65794(-),TSS_NEG_52::NC_013691.1:65869-65969(-),TSS_NEG_53::NC_013691.1:66013-66113(-),TSS_NEG_54::NC_013691.1:67269-67369(-),TSS_NEG_55::NC_013691.1:67420-67520(-),TSS_NEG_56::NC_013691.1:67983-68083(-),TSS_NEG_57::NC_013691.1:68635-68735(-),TSS_NEG_58::NC_013691.1:68846-68946(-),TSS_NEG_59::NC_013691.1:70272-70372(-)
-44,0.125732239581135,0.0774119114914151,0.1526308698308007,0.06722845487029869,0.09387640062671661,0.24483048771160232,0.06283416247109026,0.176297596593477,0.06822358060947445,0.1544352683074246,0.10694016384148883,0.09153916641549063,0.10710640511280493,0.11632991548203828,0.12136161844678724,0.06468702794332644,0.06395111343152202,0.12973656890912735,0.06895190241946968,0.08656828502985778,0.12272759289778253,0.10072756306866053,0.0658733655816581,0.1395258320834179,0.09821600864397431,0.04189246372201316,0.10032326652730499,0.1306316816181016,0.05468314627490869,0.13546050610772198,0.09660303831819703,0.10776703314365202,0.14815151026424353,0.09314978335894541,0.09125489769232026,0.11443426648886694,0.20618786993595178,0.13655959362878853,0.053013659614034425,0.06644957776804256,0.11250451270561332,0.06456526462316245,0.05156564832445175,0.06065920279704773,0.11855417687552676,0.04285163988034849,0.07073812901046944,0.09179625726353784,0.10876481207561921,0.16666891125586186,0.13597190174262358,0.11730097643457585,0.12837366961491004,0.05010644317551325,0.08656620701145781,0.17007731151988034,0.04409662370479426,0.1248222132984115,0.055302466434714884,0.15907889222251337,0.2227403466664181,0.14844970138835106,0.09125701264389643,0.09360967718550313,0.16262171501214293,0.13493312272234464,0.06080884950302969,0.06854762208691532,0.06564700013686894,0.13959109410384546,0.12419173778128723,0.10916061520822495,0.13325462285725237,0.07757147198901403,0.1122158182105576,0.2128756498789627,0.07662795429027394,0.1455891073667915,0.15837046474010658,0.11273161831470342,0.0868660766650966,0.08317990361346991,0.08763050068461664,0.09406525469080945,0.17388082958862086,0.05219096122397108
-43,0.11400430607206162,0.07348344481520577,0.14639137785470252,0.06618957421019232,0.09968486223767928,0.24072863347549517,0.06486979412297356,0.17534301553814727,0.06450572887888469,0.1499871400280048,0.1098827327558279,0.09756026981477331,0.11540987216414551,0.10854552649550779,0.12159427542769637,0.06746174242518473,0.05579593448545104,0.12708967993748838,0.0583258599305676,0.09540788036732224,0.11189265049541161,0.09341685675630786,0.062421983842649395,0.14499859667429954,0.10339067939571064,0.04571791665330279,0.08722154046748962,0.11548202978619995,0.06848858555357043,0.1554002605934955,0.09630207974509643,0.10145031133104192,0.14870686491072585,0.08924040289390106,0.08395270849099087,0.12106857292959539,0.19857053202279865,0.12354907351427509,0.05171153334304364,0.07405169739555888,0.10474143658642895,0.07067797091138192,0.050494770359713705,0.07015233704136459,0.12633180040919675,0.0415577670153202,0.060176616008153064,0.09241811977289074,0.11278069434911442,0.1670208640313676,0.150484314956313,0.11107546933824089,0.13300228617015936,0.05312455186414511,0.0935834777663054,0.17368401758636992,0.04227956905354279,0.12712105497225898,0.059340585053513514,0.15430268102233438,0.24084802251594467,0.14754387382537953,0.09902019672905414,0.09972595229122502,0.1749690661697332,0.12076517980800656,0.06320027336554994,0.07114124028557492,0.08241129401414012,0.14003468071654387,0.10665590272721799,0.1077884271719741,0.12924130927461322,0.07038797920266113,0.10490936780679613,0.21739442230006417,0.08352187428732159,0.14840064104226916,0.15593890956682754,0.10309058250194081,0.10433922595181808,0.08991579942053135,0.07983979209090981,0.09038331778351087,0.1745351719890545,0.054701101115358995
-42,0.10231444741007538,0.07101401429799174,0.1403573869847018,0.06488098896275138,0.10354019835655696,0.23050976174841376,0.0698491042770141,0.17060500882555943,0.0642042699982295,0.14527954524951944,0.11471631854933598,0.1055156953679334,0.12351294321760127,0.10275236116899615,0.1203411676813172,0.07343250182524311,0.0505162416324648,0.129641353801275,0.04985803951608777,0.10633916364020282,0.10345911542737089,0.08917532392458691,0.06004737031809106,0.15025756617957847,0.10964455941792436,0.05013935419015888,0.07538017817741903,0.10056519460578436,0.08497814912328933,0.1785858203322614,0.09551599153467254,0.09231343343715265,0.1473611956847041,0.08638823483665162,0.07638299315999579,0.13033060531264057,0.1914694801120224,0.11195658850157789,0.05103867208538486,0.08488744227325877,0.09545212770617575,0.08258375373412226,0.05131144008074114,0.07937726223535425,0.13418596747450437,0.04209200416691026,0.051980257890911395,0.09436873281438975,0.11698748348615193,0.16445656548060553,0.1636570078960359,0.10554822590524393,0.13421804092346692,0.059923471062512855,0.10081053781641029,0.17603253239307598,0.041766102517306454,0.13024231617529206,0.06485830756979602,0.15034903354281776,0.2596163197446088,0.14526408800160112,0.11000296618897401,0.10912198907838207,0.1837259528671051,0.10736204584792439,0.06663495413667461,0.07457271121279815,0.10181391626277356,0.13706529362110714,0.0934045908814455,0.10023314344547503,0.12694969932408812,0.06626755942583273,0.09863018138318855,0.22123502697653247,0.08868114522852769,0.1539969858157117,0.1527579266546407,0.09075391475132225,0.12244329884192232,0.09530545166061688,0.07332336133374294,0.08706660466869034,0.17177674513102842,0.05828543102285981
-41,0.09259356887504244,0.06990755389488255,0.13542852460236374,0.06387066641020392,0.1049953712038649,0.2139019487696518,0.0770550042060404,0.16366340958775566,0.06732217137358157,0.13929367865586378,0.12211466327943392,0.11506342757796921,0.13153419398239072,0.09900611615319257,0.11776500050242092,0.08296431792763181,0.049119783981865964,0.13748431833996377,0.044346778691953984,0.11902952711027526,0.09792741691687332,0.08808412517543786,0.05938596362095807,0.15317886177147164,0.11428359759134246,0.05495620947825477,0.06581661376183412,0.08776338644558059,0.10147943828802539,0.19442464273855894,0.0947865612225607,0.08347162999987143,0.14241352308404603,0.08444320441262435,0.0686597503352387,0.14340926719563518,0.18642430469744511,0.10163388784418663,0.05064725410213735,0.09879910558791175,0.08657715276452434,0.09782925512874302,0.053430270998721566,0.08838768331139957,0.14182247834394898,0.044092594083001334,0.04621414629279803,0.09750866553703785,0.12005396902270833,0.15851331532957008,0.17588753442881613,0.10146739519250299,0.13199306770399405,0.07029199041171703,0.10478137932555287,0.175095749801171,0.04228819782581623,0.13272762521828535,0.07200484488147071,0.14729565875944647,0.2782811162471433,0.14265927046989052,0.12378190801912078,0.11958093219033214,0.18920790777782828,0.095051250756543,0.07205743861866662,0.08144040135983498,0.12271847073483493,0.13114233642432005,0.08343901846146871,0.08903572612340968,0.12597030364834408,0.06554226637287573,0.09402750516604465,0.22323591751621383,0.09170416624561425,0.1606509459574225,0.14937866307895425,0.0778750327633803,0.13974380704971306,0.10066662738051795,0.06834413389325279,0.0843550487686395,0.16595492780465051,0.06234432605748371
-40,0.0853018277123466,0.07094665793641727,0.13090715066100964,0.06408932850732205,0.1050098452171968,0.1938967458549417,0.08640799804913804,0.15527386940748922,0.07384694307755198,0.13164537628563006,0.1321716455136009,0.12683904873065582,0.13968992036656233,0.09593639830964396,0.11335730053546585,0.09226601271183281,0.05073521208223618,0.1503005521592937,0.04244599584619485,0.13355750150769471,0.09467222945814135,0.09012243173317,0.060785814983988364,0.154271895436095,0.11470466125044525,0.06036629666311487,0.059091956057757425,0.07810780792040833,0.11830716058129784,0.20316247335976953,0.09373758683088154,0.07625213432544532,0.1351125724006604,0.08393568941257992,0.06201387923093414,0.1574096773840154,0.18284077713369717,0.09257172226444939,0.050898454075388976,0.11612531313568888,0.07890726264975013,0.11545355137310778,0.0570290825762642,0.09656010016252245,0.1495581456843987,0.047766551385116617,0.042918271627082304,0.10001705715843094,0.12314710345885087,0.1495173814957749,0.1872196419353892,0.09906895192492504,0.12766065426309428,0.08316425825708582,0.10494407962773715,0.17213806492435255,0.04539978083067395,0.1326447129351605,0.08034512254958526,0.14472033632333597,0.2963004470762045,0.13907132033679132,0.13747641074885533,0.1295038219704351,0.1918088763005028,0.08412381030966501,0.07913901832951023,0.09261318757768104,0.14374223464594302,0.12339446783773247,0.07646502694971044,0.07910430263388649,0.12782646504239206,0.0693331790123547,0.089998971809139,0.22305799772647905,0.09256364202669665,0.16724369346621007,0.14506089516058512,0.06624709219548053,0.15642882852624643,0.10764131354053294,0.06426623483090615,0.08394474654812667,0.1573828591907271,0.0662667128483243
-39,0.08129330363576645,0.0736498081915393,0.12510237946912411,0.06549393167153793,0.10402890894776633,0.17082186242873748,0.09786766616099737,0.14571724828188132,0.08390677495648588,0.12203090677841036,0.14585083041748445,0.14026739915263411,0.14815019489963777,0.09488548267169165,0.10759204996135197,0.09922585673123407,0.05497234531808228,0.16691078834272813,0.04358168685165378,0.1478649832111268,0.09345086177577618,0.09435696557618137,0.06395349827044827,0.15331723221655194,0.1124456188552512,0.06670882077401716,0.055562418365194335,0.0706231507489324,0.13532968406066787,0.2059467945713065,0.09182741706046826,0.07087857134904577,0.12794805724428693,0.08457528697114207,0.05769035661445039,0.16974077956227954,0.18045354571602812,0.08530033824203669,0.05248013294842226,0.13453769379198866,0.07210253170114732,0.134861247488875,0.0631281318262067,0.10205131204643589,0.15832134507485232,0.05276978173162307,0.04199989832713396,0.10016397406271718,0.12651689679056893,0.13774363588379793,0.19647192221116402,0.09736343756089938,0.12114692843031909,0.09528915288547934,0.10034839557233514,0.16742281579142548,0.05184093330839683,0.13192165110245402,0.08997833390688653,0.14385948908170332,0.3142174201589503,0.1341045023788278,0.14955541190675353,0.13743739330556198,0.19104308052240218,0.07496108601628876,0.0886833453949479,0.10818188942970859,0.16214104128621754,0.11660386722206291,0.07221687436752974,0.07128380237083899,0.13068084988749726,0.07822286434575393,0.08705147367959307,0.22052530211327886,0.09282327893276457,0.1732496465974478,0.1389447744447479,0.05678622794452952,0.1721581970856865,0.11622045195192221,0.06071578253139263,0.0858002105319247,0.14737919663670193,0.07008772781372918
-38,0.08133794801662901,0.07751460963219936,0.1186855121094583,0.0683906064102536,0.10201307502292363,0.14832719571891415,0.11023872859754294,0.13469278434545195,0.09717076584421766,0.11082949403594186,0.16368136938193395,0.1540322875541378,0.156788902784551,0.09604655548104776,0.10350708084718759,0.1024583350718227,0.062164914525258685,0.18515876363241615,0.04583028410145705,0.1594224628204391,0.09379089211496985,0.10018643579182947,0.06926320437456597,0.15000948875045908,0.10859339393212235,0.07331609193394875,0.0549119784027173,0.06632916047286166,0.15278255337465674,0.20180165435783204,0.0889751096680749,0.06807795283201312,0.12198489041113583,0.08553944727619692,0.056361958922180724,0.18012281688125245,0.1792124895777277,0.07995400366007979,0.05559300359274246,0.1500133214850703,0.06492803537334317,0.15403278208210647,0.07167287054241259,0.10391240696618634,0.16832700780925489,0.05837019105896359,0.04373256541892149,0.09594608849181994,0.13054325170328085,0.12633752451099456,0.20208267887942505,0.09643341164644248,0.11150016243098185,0.10752242984785487,0.09265114809748858,0.1606505870526032,0.061249086825477764,0.13192844140274865,0.10065688641029898,0.1439208154854856,0.3328198403057711,0.12776832914285324,0.1599163215405183,0.14255400778201427,0.18571288076886333,0.06721774340642024,0.0991680559396271,0.1265945998633123,0.176979893054332,0.11059448770282895,0.07049290377111381,0.0654627506419416,0.1340927973803712,0.09168245934581742,0.08568560536645527,0.21377391448891525,0.09348205913472457,0.17850665266938076,0.13259403355702415,0.049698980246809264,0.18625993061878154,0.1250116309443154,0.057726214455850446,0.08946705815560922,0.13807331333932585,0.07397395600333406
-37,0.08756488288109501,0.08071230175894276,0.11136703997352013,0.07311165707977282,0.09969664380780716,0.1297104262259896,0.12159440297668596,0.1219500495323292,0.1137848071805884,0.09983150096422713,0.184357266356686,0.16545777562147085,0.16540687312910451,0.10018474602844447,0.10170018208693384,0.1051856142737995,0.07354531011309424,0.20511211181068517,0.0492188633637628,0.16817566323220254,0.09543124748277991,0.10548621370795638,0.07679837185532601,0.14433604937991315,0.10308371719503966,0.07914442322980339,0.05664770561801934,0.06565430001771501,0.16772853804732002,0.19191308219460573,0.08543451430438619,0.0661672266979854,0.11721978787807716,0.087113127817679,0.057740582885727275,0.18866197977262988,0.17757691327197717,0.07619589050636179,0.060025755493735476,0.16229616810407832,0.05740274554003079,0.1700824555872647,0.08307439016795998,0.10132402692102556,0.17929063898478825,0.06360293389244795,0.04842597990598484,0.08730636746777211,0.13473821437254757,0.11722751298800413,0.2041520202997872,0.09668444460310374,0.0988915254082928,0.11969299548839604,0.08452040927998733,0.152557414418447,0.07373484245661142,0.13291570045146428,0.11321501287778576,0.14427907366283083,0.351525398754586,0.12008807694721062,0.16694873962539764,0.1444119599244986,0.17615366940126626,0.0611536796636908,0.10803879380224576,0.14695284013634424,0.18581735009641637,0.10353666977339929,0.07155534315948309,0.061309598388042744,0.13784227801061627,0.10703807253115753,0.08491134358442151,0.2032767489520148,0.09464765757731611,0.18170193978342264,0.12781712542446386,0.045696184248650004,0.19543896002075634,0.1323707084413443,0.05416158028598099,0.09445690218011629,0.12798287727551338,0.07987536178480001
-36,0.10111371014514277,0.08186341709083748,0.10182026887623248,0.08070640310544944,0.09676049768042412,0.11673132611444215,0.13140549801921003,0.10829949692386168,0.12829236342610972,0.0891467576691239,0.20717688274484175,0.17433071271685358,0.1717994591552297,0.10750360491683786,0.10117652651253488,0.10882544125654943,0.08677202814078733,0.22579727366427949,0.054660502773397034,0.17483077352756254,0.09816523687843111,0.10448033451086311,0.08414754151367894,0.13658163778304674,0.09610035928876087,0.08332895824277528,0.061285801079274095,0.06854145923760162,0.17838521016588416,0.17801892234407204,0.08165197986432507,0.06522603893002692,0.11294333642906618,0.08785950108417319,0.06084300256712205,0.19322205576733814,0.17524098937748553,0.07334048816319368,0.06523165106669897,0.1707503762547529,0.05179534578869094,0.18242101921064813,0.09790322200468855,0.09489311990123189,0.19064373605660462,0.06717624253871071,0.05659791725359249,0.08069044807655819,0.13874024285033634,0.11075192743855718,0.2040489034709207,0.09953391103906915,0.08902646575820085,0.13046586750006145,0.0749332988157296,0.1443724116472873,0.08782700193064817,0.13480220570131624,0.1272453766084714,0.14573041848885465,0.36696395445085905,0.11115653641187018,0.1699323606039265,0.14255932645527725,0.1638364615316192,0.05654727618779417,0.115478006816739,0.167267713649737,0.1879918125294706,0.09670555472039655,0.07458134031957897,0.059198368468839094,0.1414317031015166,0.12070492473028449,0.08421322259223607,0.19097153042136522,0.09574602211596545,0.18230622460828377,0.12426537817116574,0.044039887765945064,0.20075962927321284,0.13956979174799186,0.05057278709894011,0.0993489531702936,0.11720096736776182,0.08498454911021608
-35,0.12195066164959796,0.08125515967808725,0.091148133137477,0.0909972597170329,0.09450462653437164,0.10977432223035921,0.1391962003498551,0.09399143517637448,0.13972159062540973,0.07941772264375153,0.23224932589232433,0.18057264429757441,0.17535387553915535,0.11757289830860818,0.10156730462110986,0.11258436990797793,0.10187494506957477,0.24665503484342471,0.06264548883449254,0.17943057507479396,0.10304393190076364,0.09826284930893965,0.0892417641790417,0.12797070286435372,0.08737454760691252,0.08480339876788406,0.06971145254130777,0.0740890584706253,0.1848565607408136,0.16071448934756818,0.07611530446431822,0.066801764228078,0.10779648027117625,0.08695592211716989,0.06517309235577418,0.19080207385694456,0.17151752250929458,0.07188530643968279,0.07171225484125547,0.17662591208766415,0.04807674530496402,0.19069108326547785,0.112899109418012,0.08703345153427991,0.20062512550604333,0.0690592837679142,0.06838525927181438,0.07629144994539357,0.14025601804401,0.10655985783706119,0.2020249725996422,0.10551923748120393,0.08168646481762772,0.1393733400480667,0.06422448214224302,0.13413999912863545,0.10172345754729958,0.13668363528047184,0.14201200202611605,0.14814490082794593,0.3759790428056323,0.10241297799319293,0.17012169073078584,0.13742810627794286,0.1487421013045753,0.05298333172679567,0.12128875523164015,0.1859972518859826,0.18452489389714016,0.09002980737240662,0.07605133368836356,0.05964855607766113,0.1440516433556276,0.13191551257331663,0.08373953435547664,0.1773653803785192,0.09745865736208033,0.18115738129282297,0.11871019618865535,0.04443075242233911,0.2030789132513235,0.14685139389032267,0.0482491506460671,0.10490490951518053,0.10626786974720673,0.0864928202872827
-34,0.1485285669792301,0.07979088612639951,0.07961961509900914,0.1033465554211304,0.09501173751958567,0.11023153046412944,0.14573348691042892,0.07906180408582995,0.14895030873540938,0.0708164930337327,0.2560565106559407,0.18594871178434175,0.17799765235070802,0.13055849477723053,0.10421958414701808,0.11661029141531334,0.11855573060096554,0.26757116445690377,0.07304449870637,0.17999937546051398,0.11027899071031078,0.09033077695979841,0.09196543456104274,0.12007785273225687,0.07825469969638428,0.08375732389586574,0.08165069194121233,0.08038204814378647,0.18701530502997554,0.1395227070071756,0.07037223682782037,0.071128585458486,0.10341955820421403,0.08580381162896429,0.07026630831634645,0.18283017152495304,0.16802928198254113,0.07323905508987082,0.0796473422102724,0.18115411909979362,0.04632963852346508,0.19482250275657137,0.1254671773536689,0.07956707164082481,0.20796571656253143,0.06905981272764225,0.08191584094785742,0.07485840468035651,0.1389714091670477,0.10449379903475779,0.19804754909145883,0.1144707646761085,0.07667688284013836,0.14780728279967514,0.0537697572054794,0.12269272389176238,0.11524802620427528,0.1399776363804255,0.15734960228197603,0.15102020063882993,0.3800087618771504,0.09507002081797065,0.16634119066908243,0.12932554162861057,0.1315873839205624,0.05066556548036857,0.12613881622752227,0.2037811678278954,0.17631843085402382,0.08333915798375603,0.07321092107268781,0.06341346670227845,0.14636885952317696,0.14140729626026252,0.08164901348495993,0.16300263631391917,0.10054458859721407,0.17809776600984226,0.1110936583218575,0.04681389486582636,0.20169584436708715,0.15306342450308472,0.046920033039043504,0.11111712549532235,0.09790950916024047,0.0852843726285652
-33,0.17868464439075818,0.07932737677362783,0.06865443498691558,0.11674467190624131,0.09677018517717666,0.11781602395359889,0.1494724637202808,0.06486934754039339,0.15640696548000474,0.06365881946392869,0.27694107671350643,0.1899457452584876,0.1804184910386744,0.14628144775809737,0.10627201027792776,0.12095460454630622,0.13476238691810954,0.28814040005589237,0.0857154090115531,0.17429809245366448,0.11972752539230806,0.08213480300355544,0.09146247093054125,0.11333594701634757,0.07154325365258488,0.08184232959404196,0.0972112866226802,0.0862693694777811,0.1834674194729541,0.11587881381677967,0.06503230435010085,0.07807120448240056,0.10043619690252306,0.08590269483361489,0.07554016648821367,0.1694052984506762,0.1625692761776532,0.07538951028090139,0.08791409647159536,0.1843204485369096,0.04685086915314403,0.1938177089310134,0.13569881744352832,0.07400158505747587,0.2126811226559629,0.06747773017710407,0.09659340361909394,0.07636581350477398,0.13458764270594675,0.10480736494893636,0.19219024808129853,0.1251682616380385,0.07327558584409874,0.15524087089989452,0.04456023781523779,0.10996534019056987,0.1289311813696235,0.14478574779836778,0.17296940714583994,0.1532220268239362,0.37807887171903454,0.08901515914947095,0.15838602858325995,0.1187290203629456,0.11513086803053083,0.048965453827534915,0.13012435081538698,0.22152804280381982,0.16530219365243884,0.07661819579574133,0.06789755167573305,0.07015627724338488,0.14659887215234588,0.15146948540690977,0.07992877503532177,0.1477306069766892,0.1034887131928927,0.17299014581478278,0.10246674452317331,0.05089677281162282,0.19650881561072847,0.15692948986075753,0.04622205203789924,0.11690686689650706,0.09319312491235697,0.08115827694347252
-32,0.20685650907324032,0.0800844089030581,0.059432656548971154,0.12809839835783682,0.10033627184837184,0.13086819828699442,0.15054356779335887,0.05285811028161369,0.16187437731198315,0.058248122888117995,0.29573597050294537,0.19206750281289084,0.18099379493516946,0.1644108343525861,0.10746220325479545,0.12282030100236233,0.1478905453229556,0.3061141543987889,0.1001095734191609,0.1629452734408299,0.12894236625747493,0.0741793022957767,0.0887734687715557,0.10796020090700434,0.06710863957826554,0.07746970649417882,0.11152972809371949,0.09131499957688444,0.17557183915505598,0.09570561227864337,0.059926095416889945,0.08795415471851883,0.09822928540476114,0.08718936125671459,0.08151051127937041,0.15100985431189937,0.15251516309850835,0.07544266831467775,0.09526674781263902,0.18564517523476062,0.04818028319424298,0.18807062799097388,0.14469345840737735,0.06972531665719404,0.21511421331745817,0.06733557669365497,0.11055796788047993,0.08083622670683005,0.12741723770291416,0.10606807352769329,0.1851534326248537,0.13600146704862473,0.07215242332352766,0.16124856602459767,0.0385287987295294,0.09732505806437751,0.1442956505194958,0.1488531870704862,0.18723084867067805,0.15324004859706536,0.36960938335059285,0.08349868342394089,0.14781180319833723,0.1089298132750339,0.10069355221083645,0.04812423271596562,0.13327375872204303,0.23693676548032228,0.15313909164137204,0.07009853565832842,0.06269827227385798,0.0795274350491263,0.14472977155628988,0.16252684056146666,0.07858703135380969,0.13196022821767195,0.10663544125654847,0.16716927411944363,0.09460683016522094,0.05686860397770325,0.1908099418882055,0.15887756651556492,0.04581738053123497,0.12094399119804593,0.09106688158108367,0.07372660999877774
-31,0.23089051955737827,0.08131757501664405,0.05071568370024494,0.13571861049804074,0.1045564158147402,0.14793884389236805,0.15029780466264395,0.04289025029540167,0.16562916520607499,0.055916856357872836,0.3118450985504604,0.19283415339030455,0.1776025774863863,0.18456341965214496,0.10819261780367499,0.12146303481655393,0.15679915592678798,0.31939704166185273,0.11491039111235768,0.14591407550345792,0.1372368557079593,0.06672415119636202,0.08394574487987558,0.10604299730085191,0.0659298105143411,0.07115286970738147,0.12439151488976266,0.09391537821030829,0.1660199081672339,0.08099340171416071,0.05495392208152886,0.09703583054013429,0.0988305379517764,0.08859925013120076,0.08781283223315392,0.1331376177067955,0.14058902986760619,0.07352407023947938,0.10217041090864983,0.18403368584619156,0.049717062066295545,0.17986277555906685,0.15305794698474698,0.06647803894261817,0.2151508077224129,0.06926005999263678,0.12268179560989192,0.08846108875782502,0.11882609334966668,0.10858254154876079,0.17622773882546502,0.14484129569766144,0.07324743764322353,0.16592706424776232,0.03532497359461944,0.0875944235604383,0.16006156880772632,0.1528459467769193,0.197444182794911,0.15130244055926673,0.35695702481584246,0.07935825204601069,0.1352555266200655,0.10114474061411005,0.08869229168007271,0.04817483375098955,0.1344529743166178,0.24515605136459281,0.14197372633986963,0.06375230827647918,0.05884443058647989,0.08950008320673039,0.14058930278573967,0.17070182895673408,0.07656819323724011,0.11820722077425432,0.11022924388250208,0.1613590006165929,0.08897171681148633,0.06314995825194433,0.18511136745271015,0.1581630114974703,0.04611023470740526,0.12267937420679939,0.08994720141407013,0.06448377118435394
-30,0.25092881951831586,0.08221459114200934,0.043208156472887116,0.14049487426502116,0.1092219065987757,0.16748441703556355,0.14882062008626654,0.03512751937348975,0.1669705361107063,0.05693419093964255,0.3235424678265201,0.19253233465694167,0.17026013415187388,0.20651111741747297,0.108730817387177,0.11941368520503508,0.16217635832299124,0.3260848978757279,0.12866497274835612,0.1249275682691324,0.1449110351597192,0.0619054453589596,0.07791046725459055,0.1080978642956405,0.06824666186404701,0.06287876292477758,0.13617776575675455,0.0949481657351999,0.15465252886703532,0.07173504785287593,0.0507333266188816,0.10292286604183114,0.09958635583142965,0.09193204938012875,0.09354295763070322,0.11722068589441206,0.13010353223449198,0.07114618486639217,0.10725098199557093,0.17956240904146137,0.0502999557179004,0.17105303373689837,0.15993267516753784,0.06391573212199597,0.21228153887414503,0.07320741065028322,0.1329357737455025,0.09989658183315145,0.10808003147008025,0.11211278278576382,0.1662081680308456,0.1519891790172734,0.07644532379847056,0.16948697626653608,0.0345445902101257,0.08042084013772911,0.17266548085575262,0.15798676849528068,0.20492474851807638,0.14634635176848293,0.339841013962719,0.07903182909349686,0.12046807826618708,0.09519329045465894,0.07957283676370401,0.049463960258123364,0.13346340780729832,0.24625654494295574,0.13108671369815536,0.05798499071993286,0.05676119912493699,0.09777318741095838,0.1333307392785274,0.17495302514496028,0.07279380385350967,0.10634759893827073,0.11482720493067569,0.15575221049137325,0.08589231361593766,0.06885842015058465,0.17995163251411592,0.15497171438940685,0.047975940021216655,0.12130120749914686,0.08985638439751444,0.05539894669711306
